loan_id,disbursal_month,snapshot_month,mob,dpd_bucket,is_bad_flag
L1915,2025-05,2026-04,11,NPA,1
L1915,2025-05,2026-05,12,NPA,1
L1915,2025-05,2026-06,13,NPA,1
L1916,2025-05,2025-06,1,Current,0
L1916,2025-05,2025-07,2,Current,0
L1916,2025-05,2025-08,3,Current,0
L1916,2025-05,2025-09,4,Current,0
L1916,2025-05,2025-10,5,Current,0
L1916,2025-05,2025-11,6,Current,0
L1916,2025-05,2025-12,7,Current,0
L1916,2025-05,2026-01,8,Current,0
L1916,2025-05,2026-02,9,Current,0
L1916,2025-05,2026-03,10,Current,0
L1916,2025-05,2026-04,11,30 DPD,0
L1916,2025-05,2026-05,12,30 DPD,0
L1916,2025-05,2026-06,13,60 DPD,1
L1917,2025-05,2025-06,1,Current,0
L1917,2025-05,2025-07,2,Current,0
L1917,2025-05,2025-08,3,Current,0
L1917,2025-05,2025-09,4,Current,0
L1917,2025-05,2025-10,5,Current,0
L1917,2025-05,2025-11,6,Current,0
L1917,2025-05,2025-12,7,Current,0
L1917,2025-05,2026-01,8,Current,0
L1917,2025-05,2026-02,9,Current,0
L1917,2025-05,2026-03,10,Current,0
L1917,2025-05,2026-04,11,Current,0
L1917,2025-05,2026-05,12,Current,0
L1917,2025-05,2026-06,13,Current,0
L1918,2025-05,2025-06,1,Current,0
L1918,2025-05,2025-07,2,Current,0
L1918,2025-05,2025-08,3,Current,0
L1918,2025-05,2025-09,4,Current,0
L1918,2025-05,2025-10,5,Current,0
L1918,2025-05,2025-11,6,Current,0
L1918,2025-05,2025-12,7,Current,0
L1918,2025-05,2026-01,8,Current,0
L1918,2025-05,2026-02,9,Current,0
L1918,2025-05,2026-03,10,Current,0
L1918,2025-05,2026-04,11,Current,0
L1918,2025-05,2026-05,12,30 DPD,0
L1918,2025-05,2026-06,13,Current,0
L1919,2025-05,2025-06,1,Current,0
L1919,2025-05,2025-07,2,Current,0
L1919,2025-05,2025-08,3,Current,0
L1919,2025-05,2025-09,4,Current,0
L1919,2025-05,2025-10,5,Current,0
L1919,2025-05,2025-11,6,Current,0
L1919,2025-05,2025-12,7,Current,0
L1919,2025-05,2026-01,8,Current,0
L1919,2025-05,2026-02,9,Current,0
L1919,2025-05,2026-03,10,Current,0
L1919,2025-05,2026-04,11,Current,0
L1919,2025-05,2026-05,12,Current,0
L1919,2025-05,2026-06,13,Current,0
L1920,2025-05,2025-06,1,Current,0
L1920,2025-05,2025-07,2,Current,0
L1920,2025-05,2025-08,3,Current,0
L1920,2025-05,2025-09,4,Current,0
L1920,2025-05,2025-10,5,Current,0
L1920,2025-05,2025-11,6,Current,0
L1920,2025-05,2025-12,7,Current,0
L1920,2025-05,2026-01,8,Current,0
L1920,2025-05,2026-02,9,Current,0
L1920,2025-05,2026-03,10,Current,0
L1920,2025-05,2026-04,11,Current,0
L1920,2025-05,2026-05,12,Current,0
L1920,2025-05,2026-06,13,Current,0
L1921,2025-05,2025-06,1,Current,0
L1921,2025-05,2025-07,2,Current,0
L1921,2025-05,2025-08,3,Current,0
L1921,2025-05,2025-09,4,Current,0
L1921,2025-05,2025-10,5,Current,0
L1921,2025-05,2025-11,6,Current,0
L1921,2025-05,2025-12,7,Current,0
L1921,2025-05,2026-01,8,Current,0
L1921,2025-05,2026-02,9,Current,0
L1921,2025-05,2026-03,10,Current,0
L1921,2025-05,2026-04,11,Current,0
L1921,2025-05,2026-05,12,Current,0
L1921,2025-05,2026-06,13,Current,0
L1922,2025-05,2025-06,1,Current,0
L1922,2025-05,2025-07,2,Current,0
L1922,2025-05,2025-08,3,Current,0
L1922,2025-05,2025-09,4,Current,0
L1922,2025-05,2025-10,5,Current,0
L1922,2025-05,2025-11,6,Current,0
L1922,2025-05,2025-12,7,Current,0
L1922,2025-05,2026-01,8,Current,0
L1922,2025-05,2026-02,9,Current,0
L1922,2025-05,2026-03,10,Current,0
L1922,2025-05,2026-04,11,Current,0
L1922,2025-05,2026-05,12,Current,0
L1922,2025-05,2026-06,13,Current,0
L1923,2025-05,2025-06,1,Current,0
L1923,2025-05,2025-07,2,Current,0
L1923,2025-05,2025-08,3,Current,0
L1923,2025-05,2025-09,4,Current,0
L1923,2025-05,2025-10,5,Current,0
L1923,2025-05,2025-11,6,30 DPD,0
L1923,2025-05,2025-12,7,30 DPD,0
L1923,2025-05,2026-01,8,Current,0
L1923,2025-05,2026-02,9,Current,0
L1923,2025-05,2026-03,10,Current,0
L1923,2025-05,2026-04,11,Current,0
L1923,2025-05,2026-05,12,Current,0
L1923,2025-05,2026-06,13,Current,0
L1924,2025-05,2025-06,1,Current,0
L1924,2025-05,2025-07,2,Current,0
L1924,2025-05,2025-08,3,Current,0
L1924,2025-05,2025-09,4,Current,0
L1924,2025-05,2025-10,5,Current,0
L1924,2025-05,2025-11,6,Current,0
L1924,2025-05,2025-12,7,Current,0
L1924,2025-05,2026-01,8,Current,0
L1924,2025-05,2026-02,9,Current,0
L1924,2025-05,2026-03,10,Current,0
L1924,2025-05,2026-04,11,Current,0
L1924,2025-05,2026-05,12,Current,0
L1924,2025-05,2026-06,13,Current,0
L1925,2025-05,2025-06,1,Current,0
L1925,2025-05,2025-07,2,Current,0
L1925,2025-05,2025-08,3,Current,0
L1925,2025-05,2025-09,4,Current,0
L1925,2025-05,2025-10,5,Current,0
L1925,2025-05,2025-11,6,Current,0
L1925,2025-05,2025-12,7,Current,0
L1925,2025-05,2026-01,8,30 DPD,0
L1925,2025-05,2026-02,9,30 DPD,0
L1925,2025-05,2026-03,10,30 DPD,0
L1925,2025-05,2026-04,11,30 DPD,0
L1925,2025-05,2026-05,12,30 DPD,0
L1925,2025-05,2026-06,13,30 DPD,0
L1926,2025-05,2025-06,1,Current,0
L1926,2025-05,2025-07,2,Current,0
L1926,2025-05,2025-08,3,Current,0
L1926,2025-05,2025-09,4,Current,0
L1926,2025-05,2025-10,5,Current,0
L1926,2025-05,2025-11,6,Current,0
L1926,2025-05,2025-12,7,Current,0
L1926,2025-05,2026-01,8,Current,0
L1926,2025-05,2026-02,9,Current,0
L1926,2025-05,2026-03,10,Current,0
L1926,2025-05,2026-04,11,Current,0
L1926,2025-05,2026-05,12,Current,0
L1926,2025-05,2026-06,13,Current,0
L1927,2025-05,2025-06,1,Current,0
L1927,2025-05,2025-07,2,Current,0
L1927,2025-05,2025-08,3,Current,0
L1927,2025-05,2025-09,4,Current,0
L1927,2025-05,2025-10,5,Current,0
L1927,2025-05,2025-11,6,Current,0
L1927,2025-05,2025-12,7,Current,0
L1927,2025-05,2026-01,8,Current,0
L1927,2025-05,2026-02,9,Current,0
L1927,2025-05,2026-03,10,Current,0
L1927,2025-05,2026-04,11,Current,0
L1927,2025-05,2026-05,12,Current,0
L1927,2025-05,2026-06,13,Current,0
L1928,2025-05,2025-06,1,Current,0
L1928,2025-05,2025-07,2,30 DPD,0
L1928,2025-05,2025-08,3,Current,0
L1928,2025-05,2025-09,4,Current,0
L1928,2025-05,2025-10,5,Current,0
L1928,2025-05,2025-11,6,Current,0
L1928,2025-05,2025-12,7,Current,0
L1928,2025-05,2026-01,8,Current,0
L1928,2025-05,2026-02,9,Current,0
L1928,2025-05,2026-03,10,Current,0
L1928,2025-05,2026-04,11,Current,0
L1928,2025-05,2026-05,12,Current,0
L1928,2025-05,2026-06,13,Current,0
L1929,2025-05,2025-06,1,Current,0
L1929,2025-05,2025-07,2,Current,0
L1929,2025-05,2025-08,3,Current,0
L1929,2025-05,2025-09,4,Current,0
L1929,2025-05,2025-10,5,Current,0
L1929,2025-05,2025-11,6,Current,0
L1929,2025-05,2025-12,7,Current,0
L1929,2025-05,2026-01,8,Current,0
L1929,2025-05,2026-02,9,Current,0
L1929,2025-05,2026-03,10,Current,0
L1929,2025-05,2026-04,11,Current,0
L1929,2025-05,2026-05,12,Current,0
L1929,2025-05,2026-06,13,Current,0
L1930,2025-05,2025-06,1,Current,0
L1930,2025-05,2025-07,2,Current,0
L1930,2025-05,2025-08,3,Current,0
L1930,2025-05,2025-09,4,Current,0
L1930,2025-05,2025-10,5,Current,0
L1930,2025-05,2025-11,6,30 DPD,0
L1930,2025-05,2025-12,7,60 DPD,1
L1930,2025-05,2026-01,8,90 DPD,1
L1930,2025-05,2026-02,9,90 DPD,1
L1930,2025-05,2026-03,10,90 DPD,1
L1930,2025-05,2026-04,11,90 DPD,1
L1930,2025-05,2026-05,12,90 DPD,1
L1930,2025-05,2026-06,13,90 DPD,1
L1931,2025-05,2025-06,1,Current,0
L1931,2025-05,2025-07,2,Current,0
L1931,2025-05,2025-08,3,Current,0
L1931,2025-05,2025-09,4,Current,0
L1931,2025-05,2025-10,5,Current,0
L1931,2025-05,2025-11,6,Current,0
L1931,2025-05,2025-12,7,Current,0
L1931,2025-05,2026-01,8,Current,0
L1931,2025-05,2026-02,9,Current,0
L1931,2025-05,2026-03,10,Current,0
L1931,2025-05,2026-04,11,Current,0
L1931,2025-05,2026-05,12,Current,0
L1931,2025-05,2026-06,13,Current,0
L1932,2025-05,2025-06,1,Current,0
L1932,2025-05,2025-07,2,Current,0
L1932,2025-05,2025-08,3,Current,0
L1932,2025-05,2025-09,4,Current,0
L1932,2025-05,2025-10,5,Current,0
L1932,2025-05,2025-11,6,Current,0
L1932,2025-05,2025-12,7,Current,0
L1932,2025-05,2026-01,8,Current,0
L1932,2025-05,2026-02,9,Current,0
L1932,2025-05,2026-03,10,Current,0
L1932,2025-05,2026-04,11,Current,0
L1932,2025-05,2026-05,12,Current,0
L1932,2025-05,2026-06,13,30 DPD,0
L1933,2025-05,2025-06,1,Current,0
L1933,2025-05,2025-07,2,Current,0
L1933,2025-05,2025-08,3,Current,0
L1933,2025-05,2025-09,4,30 DPD,0
L1933,2025-05,2025-10,5,30 DPD,0
L1933,2025-05,2025-11,6,60 DPD,1
L1933,2025-05,2025-12,7,Current,0
L1933,2025-05,2026-01,8,Current,0
L1933,2025-05,2026-02,9,Current,0
L1933,2025-05,2026-03,10,Current,0
L1933,2025-05,2026-04,11,Current,0
L1933,2025-05,2026-05,12,Current,0
L1933,2025-05,2026-06,13,Current,0
L1934,2025-05,2025-06,1,Current,0
L1934,2025-05,2025-07,2,Current,0
L1934,2025-05,2025-08,3,Current,0
L1934,2025-05,2025-09,4,Current,0
L1934,2025-05,2025-10,5,Current,0
L1934,2025-05,2025-11,6,Current,0
L1934,2025-05,2025-12,7,Current,0
L1934,2025-05,2026-01,8,Current,0
L1934,2025-05,2026-02,9,Current,0
L1934,2025-05,2026-03,10,Current,0
L1934,2025-05,2026-04,11,Current,0
L1934,2025-05,2026-05,12,Current,0
L1934,2025-05,2026-06,13,Current,0
L1935,2025-05,2025-06,1,Current,0
L1935,2025-05,2025-07,2,Current,0
L1935,2025-05,2025-08,3,Current,0
L1935,2025-05,2025-09,4,Current,0
L1935,2025-05,2025-10,5,Current,0
L1935,2025-05,2025-11,6,Current,0
L1935,2025-05,2025-12,7,Current,0
L1935,2025-05,2026-01,8,Current,0
L1935,2025-05,2026-02,9,Current,0
L1935,2025-05,2026-03,10,Current,0
L1935,2025-05,2026-04,11,Current,0
L1935,2025-05,2026-05,12,Current,0
L1935,2025-05,2026-06,13,Current,0
L1936,2025-05,2025-06,1,Current,0
L1936,2025-05,2025-07,2,Current,0
L1936,2025-05,2025-08,3,Current,0
L1936,2025-05,2025-09,4,Current,0
L1936,2025-05,2025-10,5,Current,0
L1936,2025-05,2025-11,6,Current,0
L1936,2025-05,2025-12,7,Current,0
L1936,2025-05,2026-01,8,Current,0
L1936,2025-05,2026-02,9,Current,0
L1936,2025-05,2026-03,10,Current,0
L1936,2025-05,2026-04,11,Current,0
L1936,2025-05,2026-05,12,Current,0
L1936,2025-05,2026-06,13,Current,0
L1937,2025-05,2025-06,1,Current,0
L1937,2025-05,2025-07,2,Current,0
L1937,2025-05,2025-08,3,Current,0
L1937,2025-05,2025-09,4,30 DPD,0
L1937,2025-05,2025-10,5,60 DPD,1
L1937,2025-05,2025-11,6,90 DPD,1
L1937,2025-05,2025-12,7,NPA,1
L1937,2025-05,2026-01,8,NPA,1
L1937,2025-05,2026-02,9,NPA,1
L1937,2025-05,2026-03,10,NPA,1
L1937,2025-05,2026-04,11,NPA,1
L1937,2025-05,2026-05,12,NPA,1
L1937,2025-05,2026-06,13,NPA,1
L1938,2025-05,2025-06,1,Current,0
L1938,2025-05,2025-07,2,Current,0
L1938,2025-05,2025-08,3,Current,0
L1938,2025-05,2025-09,4,30 DPD,0
L1938,2025-05,2025-10,5,30 DPD,0
L1938,2025-05,2025-11,6,Current,0
L1938,2025-05,2025-12,7,Current,0
L1938,2025-05,2026-01,8,Current,0
L1938,2025-05,2026-02,9,Current,0
L1938,2025-05,2026-03,10,Current,0
L1938,2025-05,2026-04,11,Current,0
L1938,2025-05,2026-05,12,Current,0
L1938,2025-05,2026-06,13,Current,0
L1939,2025-05,2025-06,1,Current,0
L1939,2025-05,2025-07,2,Current,0
L1939,2025-05,2025-08,3,Current,0
L1939,2025-05,2025-09,4,Current,0
L1939,2025-05,2025-10,5,Current,0
L1939,2025-05,2025-11,6,Current,0
L1939,2025-05,2025-12,7,30 DPD,0
L1939,2025-05,2026-01,8,30 DPD,0
L1939,2025-05,2026-02,9,Current,0
L1939,2025-05,2026-03,10,30 DPD,0
L1939,2025-05,2026-04,11,60 DPD,1
L1939,2025-05,2026-05,12,90 DPD,1
L1939,2025-05,2026-06,13,90 DPD,1
L1940,2025-05,2025-06,1,Current,0
L1940,2025-05,2025-07,2,Current,0
L1940,2025-05,2025-08,3,Current,0
L1940,2025-05,2025-09,4,Current,0
L1940,2025-05,2025-10,5,Current,0
L1940,2025-05,2025-11,6,Current,0
L1940,2025-05,2025-12,7,Current,0
L1940,2025-05,2026-01,8,Current,0
L1940,2025-05,2026-02,9,Current,0
L1940,2025-05,2026-03,10,Current,0
L1940,2025-05,2026-04,11,Current,0
L1940,2025-05,2026-05,12,Current,0
L1940,2025-05,2026-06,13,Current,0
L1941,2025-05,2025-06,1,Current,0
L1941,2025-05,2025-07,2,Current,0
L1941,2025-05,2025-08,3,Current,0
L1941,2025-05,2025-09,4,Current,0
L1941,2025-05,2025-10,5,Current,0
L1941,2025-05,2025-11,6,Current,0
L1941,2025-05,2025-12,7,Current,0
L1941,2025-05,2026-01,8,Current,0
L1941,2025-05,2026-02,9,Current,0
L1941,2025-05,2026-03,10,Current,0
L1941,2025-05,2026-04,11,Current,0
L1941,2025-05,2026-05,12,Current,0
L1941,2025-05,2026-06,13,Current,0
L1942,2025-05,2025-06,1,Current,0
L1942,2025-05,2025-07,2,Current,0
L1942,2025-05,2025-08,3,Current,0
L1942,2025-05,2025-09,4,Current,0
L1942,2025-05,2025-10,5,Current,0
L1942,2025-05,2025-11,6,Current,0
L1942,2025-05,2025-12,7,Current,0
L1942,2025-05,2026-01,8,Current,0
L1942,2025-05,2026-02,9,Current,0
L1942,2025-05,2026-03,10,Current,0
L1942,2025-05,2026-04,11,Current,0
L1942,2025-05,2026-05,12,Current,0
L1942,2025-05,2026-06,13,Current,0
L1943,2025-05,2025-06,1,Current,0
L1943,2025-05,2025-07,2,Current,0
L1943,2025-05,2025-08,3,Current,0
L1943,2025-05,2025-09,4,Current,0
L1943,2025-05,2025-10,5,Current,0
L1943,2025-05,2025-11,6,Current,0
L1943,2025-05,2025-12,7,Current,0
L1943,2025-05,2026-01,8,Current,0
L1943,2025-05,2026-02,9,Current,0
L1943,2025-05,2026-03,10,Current,0
L1943,2025-05,2026-04,11,Current,0
L1943,2025-05,2026-05,12,Current,0
L1943,2025-05,2026-06,13,Current,0
L1944,2025-05,2025-06,1,Current,0
L1944,2025-05,2025-07,2,Current,0
L1944,2025-05,2025-08,3,Current,0
L1944,2025-05,2025-09,4,Current,0
L1944,2025-05,2025-10,5,Current,0
L1944,2025-05,2025-11,6,Current,0
L1944,2025-05,2025-12,7,Current,0
L1944,2025-05,2026-01,8,Current,0
L1944,2025-05,2026-02,9,Current,0
L1944,2025-05,2026-03,10,Current,0
L1944,2025-05,2026-04,11,Current,0
L1944,2025-05,2026-05,12,Current,0
L1944,2025-05,2026-06,13,Current,0
L1945,2025-05,2025-06,1,Current,0
L1945,2025-05,2025-07,2,Current,0
L1945,2025-05,2025-08,3,Current,0
L1945,2025-05,2025-09,4,Current,0
L1945,2025-05,2025-10,5,30 DPD,0
L1945,2025-05,2025-11,6,30 DPD,0
L1945,2025-05,2025-12,7,30 DPD,0
L1945,2025-05,2026-01,8,30 DPD,0
L1945,2025-05,2026-02,9,30 DPD,0
L1945,2025-05,2026-03,10,Current,0
L1945,2025-05,2026-04,11,Current,0
L1945,2025-05,2026-05,12,Current,0
L1945,2025-05,2026-06,13,Current,0
L1946,2025-05,2025-06,1,Current,0
L1946,2025-05,2025-07,2,Current,0
L1946,2025-05,2025-08,3,Current,0
L1946,2025-05,2025-09,4,Current,0
L1946,2025-05,2025-10,5,Current,0
L1946,2025-05,2025-11,6,Current,0
L1946,2025-05,2025-12,7,Current,0
L1946,2025-05,2026-01,8,Current,0
L1946,2025-05,2026-02,9,Current,0
L1946,2025-05,2026-03,10,Current,0
L1946,2025-05,2026-04,11,Current,0
L1946,2025-05,2026-05,12,Current,0
L1946,2025-05,2026-06,13,Current,0
L1947,2025-05,2025-06,1,Current,0
L1947,2025-05,2025-07,2,Current,0
L1947,2025-05,2025-08,3,Current,0
L1947,2025-05,2025-09,4,Current,0
L1947,2025-05,2025-10,5,Current,0
L1947,2025-05,2025-11,6,Current,0
L1947,2025-05,2025-12,7,Current,0
L1947,2025-05,2026-01,8,Current,0
L1947,2025-05,2026-02,9,Current,0
L1947,2025-05,2026-03,10,Current,0
L1947,2025-05,2026-04,11,Current,0
L1947,2025-05,2026-05,12,Current,0
L1947,2025-05,2026-06,13,Current,0
L1948,2025-05,2025-06,1,30 DPD,0
L1948,2025-05,2025-07,2,60 DPD,1
L1948,2025-05,2025-08,3,60 DPD,1
L1948,2025-05,2025-09,4,Current,0
L1948,2025-05,2025-10,5,Current,0
L1948,2025-05,2025-11,6,Current,0
L1948,2025-05,2025-12,7,Current,0
L1948,2025-05,2026-01,8,Current,0
L1948,2025-05,2026-02,9,Current,0
L1948,2025-05,2026-03,10,Current,0
L1948,2025-05,2026-04,11,Current,0
L1948,2025-05,2026-05,12,Current,0
L1948,2025-05,2026-06,13,Current,0
L1949,2025-05,2025-06,1,Current,0
L1949,2025-05,2025-07,2,Current,0
L1949,2025-05,2025-08,3,Current,0
L1949,2025-05,2025-09,4,Current,0
L1949,2025-05,2025-10,5,Current,0
L1949,2025-05,2025-11,6,Current,0
L1949,2025-05,2025-12,7,Current,0
L1949,2025-05,2026-01,8,Current,0
L1949,2025-05,2026-02,9,Current,0
L1949,2025-05,2026-03,10,Current,0
L1949,2025-05,2026-04,11,Current,0
L1949,2025-05,2026-05,12,Current,0
L1949,2025-05,2026-06,13,Current,0
L1950,2025-05,2025-06,1,Current,0
L1950,2025-05,2025-07,2,Current,0
L1950,2025-05,2025-08,3,Current,0
L1950,2025-05,2025-09,4,Current,0
L1950,2025-05,2025-10,5,Current,0
L1950,2025-05,2025-11,6,Current,0
L1950,2025-05,2025-12,7,Current,0
L1950,2025-05,2026-01,8,Current,0
L1950,2025-05,2026-02,9,Current,0
L1950,2025-05,2026-03,10,Current,0
L1950,2025-05,2026-04,11,Current,0
L1950,2025-05,2026-05,12,Current,0
L1950,2025-05,2026-06,13,Current,0
L1951,2025-05,2025-06,1,Current,0
L1951,2025-05,2025-07,2,Current,0
L1951,2025-05,2025-08,3,Current,0
L1951,2025-05,2025-09,4,Current,0
L1951,2025-05,2025-10,5,Current,0
L1951,2025-05,2025-11,6,Current,0
L1951,2025-05,2025-12,7,Current,0
L1951,2025-05,2026-01,8,Current,0
L1951,2025-05,2026-02,9,Current,0
L1951,2025-05,2026-03,10,Current,0
L1951,2025-05,2026-04,11,30 DPD,0
L1951,2025-05,2026-05,12,Current,0
L1951,2025-05,2026-06,13,Current,0
L1952,2025-05,2025-06,1,Current,0
L1952,2025-05,2025-07,2,Current,0
L1952,2025-05,2025-08,3,Current,0
L1952,2025-05,2025-09,4,Current,0
L1952,2025-05,2025-10,5,Current,0
L1952,2025-05,2025-11,6,Current,0
L1952,2025-05,2025-12,7,Current,0
L1952,2025-05,2026-01,8,Current,0
L1952,2025-05,2026-02,9,Current,0
L1952,2025-05,2026-03,10,Current,0
L1952,2025-05,2026-04,11,Current,0
L1952,2025-05,2026-05,12,Current,0
L1952,2025-05,2026-06,13,Current,0
L1953,2025-05,2025-06,1,Current,0
L1953,2025-05,2025-07,2,Current,0
L1953,2025-05,2025-08,3,30 DPD,0
L1953,2025-05,2025-09,4,30 DPD,0
L1953,2025-05,2025-10,5,60 DPD,1
L1953,2025-05,2025-11,6,60 DPD,1
L1953,2025-05,2025-12,7,Current,0
L1953,2025-05,2026-01,8,30 DPD,0
L1953,2025-05,2026-02,9,Current,0
L1953,2025-05,2026-03,10,30 DPD,0
L1953,2025-05,2026-04,11,Current,0
L1953,2025-05,2026-05,12,Current,0
L1953,2025-05,2026-06,13,Current,0
L1954,2025-05,2025-06,1,Current,0
L1954,2025-05,2025-07,2,Current,0
L1954,2025-05,2025-08,3,Current,0
L1954,2025-05,2025-09,4,Current,0
L1954,2025-05,2025-10,5,Current,0
L1954,2025-05,2025-11,6,Current,0
L1954,2025-05,2025-12,7,Current,0
L1954,2025-05,2026-01,8,Current,0
L1954,2025-05,2026-02,9,Current,0
L1954,2025-05,2026-03,10,Current,0
L1954,2025-05,2026-04,11,Current,0
L1954,2025-05,2026-05,12,30 DPD,0
L1954,2025-05,2026-06,13,60 DPD,1
L1955,2025-05,2025-06,1,Current,0
L1955,2025-05,2025-07,2,Current,0
L1955,2025-05,2025-08,3,Current,0
L1955,2025-05,2025-09,4,Current,0
L1955,2025-05,2025-10,5,Current,0
L1955,2025-05,2025-11,6,Current,0
L1955,2025-05,2025-12,7,Current,0
L1955,2025-05,2026-01,8,Current,0
L1955,2025-05,2026-02,9,Current,0
L1955,2025-05,2026-03,10,Current,0
L1955,2025-05,2026-04,11,30 DPD,0
L1955,2025-05,2026-05,12,60 DPD,1
L1955,2025-05,2026-06,13,Current,0
L1956,2025-05,2025-06,1,Current,0
L1956,2025-05,2025-07,2,Current,0
L1956,2025-05,2025-08,3,Current,0
L1956,2025-05,2025-09,4,Current,0
L1956,2025-05,2025-10,5,Current,0
L1956,2025-05,2025-11,6,Current,0
L1956,2025-05,2025-12,7,Current,0
L1956,2025-05,2026-01,8,Current,0
L1956,2025-05,2026-02,9,Current,0
L1956,2025-05,2026-03,10,30 DPD,0
L1956,2025-05,2026-04,11,30 DPD,0
L1956,2025-05,2026-05,12,Current,0
L1956,2025-05,2026-06,13,Current,0
L1957,2025-05,2025-06,1,Current,0
L1957,2025-05,2025-07,2,Current,0
L1957,2025-05,2025-08,3,Current,0
L1957,2025-05,2025-09,4,Current,0
L1957,2025-05,2025-10,5,Current,0
L1957,2025-05,2025-11,6,Current,0
L1957,2025-05,2025-12,7,Current,0
L1957,2025-05,2026-01,8,Current,0
L1957,2025-05,2026-02,9,Current,0
L1957,2025-05,2026-03,10,Current,0
L1957,2025-05,2026-04,11,Current,0
L1957,2025-05,2026-05,12,Current,0
L1957,2025-05,2026-06,13,Current,0
L1958,2025-05,2025-06,1,Current,0
L1958,2025-05,2025-07,2,Current,0
L1958,2025-05,2025-08,3,Current,0
L1958,2025-05,2025-09,4,30 DPD,0
L1958,2025-05,2025-10,5,Current,0
L1958,2025-05,2025-11,6,Current,0
L1958,2025-05,2025-12,7,Current,0
L1958,2025-05,2026-01,8,30 DPD,0
L1958,2025-05,2026-02,9,30 DPD,0
L1958,2025-05,2026-03,10,60 DPD,1
L1958,2025-05,2026-04,11,60 DPD,1
L1958,2025-05,2026-05,12,90 DPD,1
L1958,2025-05,2026-06,13,NPA,1
L1959,2025-05,2025-06,1,Current,0
L1959,2025-05,2025-07,2,Current,0
L1959,2025-05,2025-08,3,Current,0
L1959,2025-05,2025-09,4,Current,0
L1959,2025-05,2025-10,5,Current,0
L1959,2025-05,2025-11,6,Current,0
L1959,2025-05,2025-12,7,Current,0
L1959,2025-05,2026-01,8,Current,0
L1959,2025-05,2026-02,9,Current,0
L1959,2025-05,2026-03,10,Current,0
L1959,2025-05,2026-04,11,Current,0
L1959,2025-05,2026-05,12,Current,0
L1959,2025-05,2026-06,13,Current,0
L1960,2025-05,2025-06,1,Current,0
L1960,2025-05,2025-07,2,Current,0
L1960,2025-05,2025-08,3,Current,0
L1960,2025-05,2025-09,4,Current,0
L1960,2025-05,2025-10,5,Current,0
L1960,2025-05,2025-11,6,Current,0
L1960,2025-05,2025-12,7,Current,0
L1960,2025-05,2026-01,8,Current,0
L1960,2025-05,2026-02,9,Current,0
L1960,2025-05,2026-03,10,Current,0
L1960,2025-05,2026-04,11,Current,0
L1960,2025-05,2026-05,12,Current,0
L1960,2025-05,2026-06,13,Current,0
L1961,2025-05,2025-06,1,Current,0
L1961,2025-05,2025-07,2,Current,0
L1961,2025-05,2025-08,3,Current,0
L1961,2025-05,2025-09,4,Current,0
L1961,2025-05,2025-10,5,Current,0
L1961,2025-05,2025-11,6,Current,0
L1961,2025-05,2025-12,7,Current,0
L1961,2025-05,2026-01,8,Current,0
L1961,2025-05,2026-02,9,Current,0
L1961,2025-05,2026-03,10,Current,0
L1961,2025-05,2026-04,11,Current,0
L1961,2025-05,2026-05,12,Current,0
L1961,2025-05,2026-06,13,Current,0
L1962,2025-05,2025-06,1,Current,0
L1962,2025-05,2025-07,2,Current,0
L1962,2025-05,2025-08,3,Current,0
L1962,2025-05,2025-09,4,Current,0
L1962,2025-05,2025-10,5,Current,0
L1962,2025-05,2025-11,6,Current,0
L1962,2025-05,2025-12,7,Current,0
L1962,2025-05,2026-01,8,Current,0
L1962,2025-05,2026-02,9,Current,0
L1962,2025-05,2026-03,10,Current,0
L1962,2025-05,2026-04,11,Current,0
L1962,2025-05,2026-05,12,Current,0
L1962,2025-05,2026-06,13,Current,0
L1963,2025-05,2025-06,1,Current,0
L1963,2025-05,2025-07,2,Current,0
L1963,2025-05,2025-08,3,Current,0
L1963,2025-05,2025-09,4,Current,0
L1963,2025-05,2025-10,5,Current,0
L1963,2025-05,2025-11,6,Current,0
L1963,2025-05,2025-12,7,Current,0
L1963,2025-05,2026-01,8,Current,0
L1963,2025-05,2026-02,9,Current,0
L1963,2025-05,2026-03,10,Current,0
L1963,2025-05,2026-04,11,Current,0
L1963,2025-05,2026-05,12,Current,0
L1963,2025-05,2026-06,13,Current,0
L1964,2025-05,2025-06,1,Current,0
L1964,2025-05,2025-07,2,Current,0
L1964,2025-05,2025-08,3,Current,0
L1964,2025-05,2025-09,4,Current,0
L1964,2025-05,2025-10,5,Current,0
L1964,2025-05,2025-11,6,Current,0
L1964,2025-05,2025-12,7,Current,0
L1964,2025-05,2026-01,8,Current,0
L1964,2025-05,2026-02,9,Current,0
L1964,2025-05,2026-03,10,30 DPD,0
L1964,2025-05,2026-04,11,30 DPD,0
L1964,2025-05,2026-05,12,30 DPD,0
L1964,2025-05,2026-06,13,30 DPD,0
L1965,2025-05,2025-06,1,Current,0
L1965,2025-05,2025-07,2,Current,0
L1965,2025-05,2025-08,3,Current,0
L1965,2025-05,2025-09,4,Current,0
L1965,2025-05,2025-10,5,Current,0
L1965,2025-05,2025-11,6,Current,0
L1965,2025-05,2025-12,7,Current,0
L1965,2025-05,2026-01,8,Current,0
L1965,2025-05,2026-02,9,Current,0
L1965,2025-05,2026-03,10,Current,0
L1965,2025-05,2026-04,11,Current,0
L1965,2025-05,2026-05,12,Current,0
L1965,2025-05,2026-06,13,Current,0
L1966,2025-05,2025-06,1,Current,0
